turku_text,region
"Var oğul merdoğlu mert ile konuş
Şeker olsa yeme muhannet ile
Asılzade olan azmaz yolundan
Car verir uğruna sadakat ile

Zübdeder sözünü yerine göre
Harman olur koçyiğit serine göre
Düşünür hasmını tavrına göre
Doğup da öldürmez nedamet ile

İptida dayıdan soy olmalıdır
Anadan babadan huy olmalıdır
Ne alçak ne yüksek boy olmalıdır
Gezmeli dillerde diyanet ile

Ruhsat'ım doğruyu eğmeli değil
Gücün yettiğine çöğmeli değil
Asıl yiğit kendin öğmeli değil
Her dem el methetsin şerafet ile
",sivas
"Daim şita gitmez bu devr-i alem(1)
Sabreyle(2) sevdiğim yaz var ucunda
Elbet bir gün ayrı düşen kavuşur(3)
Ahdimiz kavidir(4) söz var ucunda

Yaralarım küşad(5) oldu elleme
Ebruların mah(6) yüzüne telleme
Bu gurbetin ardı gelmez belleme
Bir sebep halk eder(7) az var ucunda

Benim sevdiceğim(8) hilal kaşlıdır
Eşinden ayrılmış gözü yaşlıdır
Muhabbet(9) dediğin iki başlıdır
Tahammül olmuyor(10) göz var ucunda

Doğru tarik sürüp yol varmalıdır
Akıtıp gözyaşın sel varmalıdır
Seherde ah çekip yalvarmalıdır
Niyaz et Mevla'ya naz var ucunda

Esrarımız her adama denilmez
Geçen ömür geçti gitti(11) sayılmaz
Hey Ruhsati bu dünyaya doyulmaz
Velakin on arşın bez var ucunda
",sivas
"Vardım eşiğine yüzümü sürdüm
Etrafını bütün dikenler almış
(hadi leyli ley leyli ley ey)
Yüksek mihrabında yazılar gördüm
Kim bilir ne mutlu zamandan kalmış
(hadi leyli leyli ley leyli ley bir tanem ey ey)

Türklüğün en parlak bir zamanında
Ab-ı hayat varmış şadravanında
(hadi ley leyli ley ey)
Şimdi harap olan öz Turanında
Dem çeken kuşların ömrü azalmış
(hadi leyli ley leyli ley bir tanem ey ey)

Batan güneşlerin baygın nigahı
Karartıp bırakmış o kıblegahı
(hadi leyli ley leyli ley ey)
Mazlum Öztürklüğün baht-ı siyahı
Viran kubbesini gölgeler sarmış
(hadi leyli leyli ley leyli ley bir tanem ey ey)
",sivas
"Vardım nazlı yarin ziyaretine
Dedim kalk gidelim dedi varamam
Dedim bu kadar mı vazgeldin benden
Dedi vazgelmedim ama varamam

Dedim kuzulara nasıl dayandın
Dedi evelallah sana güvendim
Dedim aşkın ile odlara yandım
Dedi biliyorum ama varamam

Dedim senin ile ahdim var idi
Dedi ki dünyada bahtım yar idi
Dedim benden gönlün ne tez farıdı
Dedi farımadım ama varamam

Dedim Ruhsat mıdır elde iradın
Dedi ki mahşere kaldı muradın
Dedim beni kabirde mi aradın
Dedi arıyorum ama varamam
",sivas
"Mart Dokuzda gelir baharın ucu
Ilgıt ılgıt erir karı Sivas'ın
Dağ başları giyer al-yeşil tacı
Methine layıktır yeri Sivas'ın

Doğudan Batıya ulaşır yollu
İlerledi sanat el işi halı
Kimisi Evliya kimisi Veli
İsmail Hakkı'dır Pir'i Sivas'ın

Bahar gelir bülbülleri ötüşür
Ozanlar mecliste durmaz atışır
Âşıklar Sivas'ta doğar yetişir
Veysel Şatıroğlu biri Sivas'ın

On bir kazası var sayısız köyü
Ab-ı hayat gibi Kepenek Suyu
Bahar ile coşar deresi çayı
Hiç bitmez figanı zarı Sivas'ın

Gezsem kazasını başta Gürün'ü
Bin bir çeşit olur onun ürünü
Aç gezse de tok görünür karını
Hiç dışarı çıkmaz sırı Sivas'ın

Çoğaldı nüfusu geçti yüz bini
Arttı fabrikalar yüceldi ünü
Aşık yetiştirdi en sonu beni
Aşık Gülhani'dir varı Sivas'ın
",sivas
"Amasya’ya geldim gül ile reyhan
Sivas’ı gördüm ki büyük bir meydan
Şarkışla’ya geldim döşenmiş meydan
Varolsun Türkiye’m Ata’m var benim

İhsanlı’nın yüksek dağı güllenir
Yeniçubuk’ta tirenlerim eğlenir
Gemerek’in ünü şanı söylenir
Varolsun Türkiye’m Ata’m var benim

Saroğlan’ın bulutları görünür
Pozantı’nın bayrakları salınır
Bütün dünya Türkiye’me yerinir
Varolsun Türkiye’m Ata’m var benim

Aşık Yeter Gemerek’in bacısı
Kayseri’nin yeraltıdır çarşısı
İçerimden çıkmaz Ata acısı
Varolsun Türkiye’m Ata’m var benim
",sivas
"Vatana eyleriz hizmet
Mektebe eyleriz hürmet
Hep efendi oldu millet
Ağ üstünde karamız var

Kalbimizde vardı işkil
Derdik yurt kurtarmak müşkül
Milli kuvvet oldu teşkil
Yaşasın kongıramız var

Pavlikeler kumaş dokur
Adalete erdik şükür
Sanat mektebinde okur
Çokça sanatkarımız var

Çoğaldı başhekim lokman
Mekteplerde etti idman
Gazi'miz var iken korkman
Her derde bir çaremiz var

Beyim bunda var mı suçum
Evvel böyl'olmamış niçin
Millete menfaat için
Bankalarda çok paramız var

Aleme duyuld'ünleri
Şükür yükseldi şanları
Verdik fitre kurbanları
Havada tayyaremiz var

Bin yaşasın şanlı Gazi
Düşmandan kurtardı bizi
Vapurla doldurdu denizi
Her yanda iskelemiz var

Canım kurban olsun dosta
Yol yaptırdı bir kıyasta
Reisicumhura şayeste
Çok şanlı Ankara'mız var

Başladık zengin olmaya
Kazanıp banker olmaya
Gazi'm cihangir olmaya
Hemen az bir sıramız var

Adaletçe yapar işi
Çalıştı düşmana karşı
Türkiye'nin ay güneşi
Gazi'yle İsmet Paşa'mız var

Yundun aşkın ırmağında
Yanlış koyman örneğinde
Halk Şairleri Derneği'nde
Ayrı ayrı töremiz var

Ali'nin bunu böyle demiş
Bilmem kıymeti ne değmiş
Türkiye'ye ay gün doğmuş
Şule verir çıramız var
",sivas
"Vatana eyleriz hizmet
Mektebe eyleriz hürmet
Hep efendi oldu millet
Ağ üstünde karamız var

Kalbimizde var bir işkil
Derdik vatanı kurtarmak müşkül
Kuvve-i milliye oldu teşkil
Yaşasın kongramız var

Pavlikeler kumaş dokur
Adalete düştük şükür
Senayi mektebinde okur
Çokça sanatkarımız var

Çoğaldı sertabip lokman
Mekteplerde etti idman
Gazimiz var iken korkman
Her derde bir çaremiz var

Beyim bunda var mı suçum
Evel böyle olmamış niçin
Millete menfaat için
Panklarda çok paramız var

Aleme duyuldu ünleri
Şükür yükseldi şanları
Verdik fitre kurbanları
Havada tayyaremiz var

Bin yaşasın şanlı Gazi
Düşmandan kurtardı bizi
Vapurla doldurdu denizi
Her yanda iskelemiz var

Canım kurban olsun dosta
Yol yaptırdı bir kıyasta
Reisicumhura şayeste
Çok şanlı Ankara'mız var

Başladık zengin olmaya
Kazanıp banker olmaya
Gazim cihangir olmaya
Heman az bir sıramız var

Adaletçe yapar işi
Çalıştı düşmana karşı
Türkiye'nin ay güneşi
Gaziyle İsmet paşamız var

Yudum aşkın ırmağında
Yanlış koymam örneğinde
Halk Şairleri Derneği'nde
Ayrı ayrı töremiz var

Ali'm bunu böyle demiş
Bilmem kıymeti ne değmiş
Türkiye'ye ay gün doğmuş
Şule verir çırağımız var
",sivas
"Suya hasret kaldı dağlar ovalar
Kurak günler birbirini kovalar
Dede posta geçti eder dualar
Dualara kabul ver Allah Allah

Adam boyu ışık verirdi dallar
Dalların ucunda açardı güller
Arada bir olsun coşardı seller
Sel yerine çise ver Allah Allah

Gazele boyandı dağ ile taşlar
Ab-ı hayat ister gökteki kuşlar
Boynu bükük kaldı canım ağaçlar
Dolu değil sepken ver Allah Allah

Dünya mahlukatı çölde yanıyor
Su su diye gök kubbeye dönüyor
Bir bulut görürse yağmur sanıyor
Gönüllere umut ver Allah Allah

Şahini’yim der ki yağmurlar yağsa
Gökyüzüne renkli kuşaklar doğsa
Canlı bedenleri sulara değse
Rahmetin bol olsun ver Allah Allah
",sivas
"Eğer aşık isen gözümün nuru
Sakın mecmu'amı yârâna verme
Hattım kemdir amma sözüm mücevher
Bir kıymet bilmedik hayvana verme

Vezinden düşürür ebyatlarımı
Okuyup seçemez bu hatlarımı
Atar bir köşeye sanatlarımı
Pahıla hasede şeytana verme

Verirsen verdiğin ehli dil olsun
Tanzim eyledikçe hem bülbül olsun
İlm-i tarikatte dili bal olsun
Sözünü bilmedik insana verme

Ruhsati'yim ateş düştü özüme
Gidemezsin sakın düşme izime
Getir iki sille vur da yüzüme
Kürd'e Kuvara'ya Türkmen'e verme
",sivas
"Yolum düştü Sivrialan köyüne
Ziyaret etmiştim Veysel Baba’yı
Selam verip eğilmiştim eline
Yüzünden öpmüştüm Veysel Baba’yı

Bir gece evinde misafir etti
Saz çalıp söyletti nabzımı tuttu
Bana Yüzbaş’oğlu mahlasın taktı
Ben üstat seçmiştim Veysel Baba’yı

Yolcu etti beni Hüyük’e geldim
Aziyet’i bostan sularken buldum
Popoç soğan yedim tıstımbıl oldum
Sigaramda tüttüm Veysel Baba’yı

Al’İzzet ekinden gelmiş yorulmuş
Ağçulun üstüne yatmış serilmiş
Pilav yemiş ayran içmiş gerilmiş
Gölgesinde yattım Veysel Baba’yı

Devranî duymuş ki oraya geldi
Sarıldı boynuma gözleri doldu
Masa kurduk turşu mezemiz oldu
Her kadehte yuttum Veysel Baba’yı

Yedik içtik akşam nefsimiz doydu
Geç vakit olmuştu ışığmız aydı
Al’İzzet adımı Mihmani koydu
Günle doğup battım Veysel Baba’yı

Emlek yöresinde ozanlar çoktur
Agahi Kemter’i Veli’si köktür
Hüseyin Gürsoy’un emsali yoktur
O kervana kattım Veysel Baba’yı

Adım Yüzbaş’oğlu Mihmani kaldı
Ortaköylü Aziz şahidim oldu
Mekânım Saraç’tır bir haber geldi
Adım adım gittim Veysel Baba’yı

Yüzbaşoğlu der ki yollara düştüm
Aziz Üstün’ün de köyünden geçtim
Kaplan’dan Topaç’tan Sarac’a aştım
Herkese anlattım Veysel Baba’yı
",sivas
"Benim sevdiğimin şirin sözleri
Büyüdü gözümde ne bağlar oldu
Karınca yükünü fil çekmez oldu
Azdı zaman azdı ne çağlar oldu
Ya Hızır ya Hızır ne çağlar oldu 

Talip gelmez oldu Pir nefesine
Elin alıp gitmez oldu yasına
Dağlar sindi tepeler gölgesine
Büyüdü tepeler ne dağlar oldu
Ya Hızır ya Hızır ne çağlar oldu

Nesimi yüzüldü Mansur asıldı
Ali düldüle bindi küffar basıldı
Nice uluslar haktan kesildi
Aktı kör pınarlar ne çaylar oldu
Ya Hızır ya Hızır ne çağlar oldu

Gönül turnam uçtu gitti gölünden
Bülbül vazgeçer mi gonca gülünden
Abdal Pir Sultan'ım çarkın elinden
Dideler yaş döktü kan ağlar oldu
Ya Hızır ya Hızır ne çağlar oldu
",sivas
"Yerde insan gökte melek yoğ iken
Kudret kandilinde bir top nur idin
Cümle alem derya umman su iken
Gözlere görünmez kadem sır idin

Ya Muhammed Ya Muhammed Muhammed
Senden olur ümmetine şefaat

Mubarek katında oldu Mustafa
Doğduğunda alem buldu nur sefa
Müşrik ellerinden çok çektin cefa
Demedin onlardan amentü Billah

Ya Muhammed Ya Muhammed Muhammed
Senden olur ümmetine şefaat

O ulu padişah seni yar eden
Hakimler hakimi dava halleden
Şefaat ya resul inayet senden

Ya Muhammed Ya Muhammed Muhammed
Senden olur ümmetine şefaat

Hak armağan etti sana Kuran'ı
Lokman olup derde merhem saranı
Muhammed Mustafa mehdi livanı
Vakit tamam oldu gönderir Allah

Ya Muhammed Ya Muhammed Muhammed
Senden olur ümmetine şefaat

Keremini bize ihsan eyledin
Çok şükür gönlümü mestan eyledin
Ali Şahin kuluna ilham eyledin

Ya Muhammed Ya Muhammed Muhammed
Senden olur ümmetine şefaat
",sivas
"Ya Rab muhannete mal nasip etme
Düşürme avını torda ise de
Gönder cehenneme olsun terbiye
Kaf Dağı önünde perde ise de

Muhannet kul gibi yoktur amansız
Sırım ile boğar mutlak gümansız
Bir gün dağ başında ölür imansız
Nasip etme Kur'an nurda ise de

Pahılla muhannet birer yaraşık
Ne kadar zemmetse yoluna aşık
Hergiz münacatta görmez bir ışık
Musa ile bile Tur'da ise de

Şeytan tarikından vurunup tacı
Bulmasın derdine zerre ilacı
Muhannetin balı zehirden acı
Ya Rab nasip etme kırda ise de

Yana yana serde kalmadı akıl
Var gönül merdoğlu bir merde takıl
Eğer Ruhsati de olursa pahıl
Kurtarma onu da darda ise de
",sivas
"Ellerin gönlüne benzemez gönlüm
Daha kaşı kemandadır Ya Rabbi
Bulamadım benim gibi belalı
Dağlar başı dumandadır Ya Rabbi

Gahi pervaz açıp çıkar göklere
Gahi yağmur gibi yağar yerlere
Gahi Eyyub gibi düşer zarlara
Gece gündüz figandadır Ya Rabbi

Gahi derviş olur posta sarılır
Gahi meyhur(1) olur tasta sarılır
Gahi aşık olur dosta sarılır
Gece gündüz amandadır(2) Ya Rabbi

Gahi Beytullah'a sürer yüzünü
Gahi Medine'ye atar özünü
Gahi bir cemale dikmiş gözünü
Bir karanlık dumandadır Ya Rabbi

Gahi Ruhsat ile edemez dirlik
Gahi beş para yok kefenlik görlük
Gahi sarılmıştır kocalık pirlik
Gayri(3) sıra imandadır Ya Rabbi
",sivas
"Senden gayri kime edem şikayet
Ne haldeyim görmediler Ya Rabbi
Yaralarım göz göz oldu yüz yerde
Bir merlıemcik çalmadılar Ya Rabbi

Kırk yaşına vardım aklım döşürdüm
Aşkın çerisini boydan aşırdım
Bir taze civana gönül düşürdüm
Yari bana vermediler Ya Rabbi

Netice-i kelam oda yaydılar
Gördüğümüz düşü aksi yoydular
Evvel ikrar verip sonra caydılar
Eski sözde durmadılar Ya Rabbi

Ruhsati'yim arsız arsız gülüyom
Ah çektikçe didem yaşın siliyom
Keşan oldu yaralarım ölüyom
Neşter vurup yarmadılar Ya Rabbi
",sivas
"Ne bağım var ne bostanım
Ne malım ya Resulullah
Ne kolum var ne kanadım
Ne dilim ya Resulullah

Ne bir köşk ü seyranım var
Ne bir bağ u gülşenim var
Ne demim ne devranım var
Ne halim ya Resulullah

Ne bir mülk ü timar sevdim
Ne bir şems ü kamer sevdim
Ne senden gayri yar sevdim
Ne bilem ya Resulullah

Ne demler sürdüm gül gibi
Ne gül sevdim bülbül gibi
Boynun eğip sümbül gibi
Melulum ya Resulullah

Ne aşka firkat almışam
Ne yare Ruhsat almışam
Ne pirden şerbet almışam
Ne lalım ya Resulullah
",sivas
"Bin dokuz yüz yirmi üçte kuruldu
Yolun Cumhuriyet düze yakışır
Uğrunda milletim çokça yoruldu
Gülün Cumhuriyet naza yakışır

Asil millet öz canından bıkmıştı
Zor günlerde Ata'm yola çıkmıştı
Cephelerden kanlı köpük akmıştı
Selin Cumhuriyet köze yakışır

Dünya Koca Türk'ü eyledi takdir
Çanakkale Dumlupınar örnektir
Lozan'da imzalar düğün demektir
Elin Cumhuriyet yaza yakışır

Tahsin'ler Fatma'lar Sütçü İmam'lar
Cumhuriyet için o kahramanlar
Neler çekti anlatılsın o anlar
Dilin Cumhuriyet söze yakışır

Sonucunda bahar oldu yaz oldu
Milletinle gelin oldu kız oldu
Cümbüş oldu keman oldu saz oldu
Telin Cumhuriyet saza yakışır

Devrimler yapıldı kanun değişti
Cumhuriyet türkülerde deyişti
Yüzü güldü kızanların sevişti
Tülün Cumhuriyet kıza yakışır

Bu düzeni bu birliği bozmayın
Tarihime kara yazı yazmayın
Mustafa Kemal'den miras kızmayın
Bilin Cumhuriyet bize yakışır

Kim Cumhuriyeti yıkmak istiyor
Başlarına yüz bin tokmak istiyor
Her hal Türkiye'den çıkmak istiyor
Çulun Cumhuriyet yoza yakışır

Hürriyetsiz ciğerlerim kavrulur
Birleş içte dışta düşman devrilir
Emelleri duman olur savrulur
Yelin Cumhuriyet toza yakışır

Ezelden aşıkım ben hürriyete
Kul Gazi'm kurban Cumhuriyete
Billah toz kondurmam hakimiyete
Daim Cumhuriyet öze yakışır
",sivas
"Yakışır allar sana
Bakışır eller sana
Yürüdükçe hu çeker
Bastığın yerler sana

Karşıda fil otlanır
Bu derde kim katlanır
Necibe'nin aşkından
Gökyüzü bulutlanır
",sivas
"Salındı bahçeye girdi
Çiçekler selama durdu
Mor menekşe boyun eğdi
Gül gızardı hicabından
Yar Ali yar yar Ali yar

Bahçanın gapısın açtım
Sandım ki cennnete düştüm
Ben o dosttan ayrı düştüm
Elin dilinden 
Yar Ali yar yar Ali yar

Bahçanın kapısı güldür
Dalında öten bülbüldür
Sefil Emrah sana kuldur
Bağışla geç günahından
Yar Ali yar yar Ali yar
",sivas
"Yine deli gönül gülmez yastadır
Görmez oldu nazlı yar beni beni
Moralim bozuktur tenim hastadır
Öldürür bu ahuzar beni beni

Sıladan gurbete niçin kaçılır
Ağlar hözlerimden yaşlar saçılır
Karlar erir gider yollar açılır
Gel bizim ellere gör beni beni

Yar zülüfünü tel tel ettin taradın
Beni ne bir sordun ne bir aradın
Benden ayrı kalmak ise muradın
Al eline tüfek vur beni beni

İsmim düşmez oldu elin dilinden
Yarim gelmez oldun gurbet elinden
Ilgıt ılgıt esen seher yelinden
Yâr ne halde diye sor beni beni

Dert benim yuvamı yıkmak üzere
Can cesetten hemen çıkmak üzere
Kaldır cenazemi getir mezere
Şu kara toprağa ver beni beni

Bilmiyorum bu Ömer'in suçu ne
Son olarak bir bak giden göçüme
Mezar hazır al ver beni içine
Elbet kabul eder yer beni beni
",sivas
"Ayrıldım Kabe'den ağlamayım mı
Bir daha döner mi yollarım yare
Yas çekip karalar bağlamayım mı
Ayan oluyor mu(1) hallerim yare

Zemzem-i şerifle(2) yudum yüzümü
Hacerü'l-esved'e diktim gözümü
Mevla'm kabul etti bu niyazımı(3)
Kaldırıp ağladım ellerim yare(4)

Arzuladık geldik(5) can feda olsun
Hayalin ruhuma bir gıda olsun(6)
Altınoluk sana elveda olsun
Durmasın çağlasın sellerim yare 

Medine'ye vardım(7) erdim murada
Kalmadı elimden gitti irade
Sultan Muhammed'i(8) buldum orada
Yine bülbül oldu dillerim yare

Nasıl ayrılmalı elaman Hüda
İhlas-ı şerifle ettiler cüda
Yüz bin hüccac ile eyledik elveda
Ruhsat feda dolsun mallarım yare
",sivas
"Seherin vaktinde esen ruzigar
Bir bir ayan eyle hallerim yare
Kesildi takatım büküldü belim
Haber ver kırıldı kollarım yare

Ol yüce Mevla'ya ayandır halim
Çok dedim kapında bir kemter kulum
Gonca gül dermekten kesildi elim
Sual et soldu mu güllerim yare

Benim sevdiğimin lebleri baldır
Gözleri ahudur yanağı aldır
Başıma gelenler bu nasıl haldir
Yüzüm yok söyleyim dillerim yare

Ruhsati der ben de serden geçerim
Kırıldı kanadım nasıl uçarım
Her saat başına bir fal açarım
Önü sonu gelmez fallarım yare
",sivas
"Yarim sensin güzel yarı da benim
Firar etti aklım duy beni beni
Beden senin için senindir canım
Aşıktan deliden say beni beni

Senden ayrı durmak zulüm çektirir 
Dert bağıma bir bir fidan diktirir
Aklıma geldikçe yaşlar döktürür
Ceylani perişan vay beni beni
",sivas
"Yaşandın mı içinde folkloruyla Sivas'ın
Duydun mu türküsünü Kızılırmak'ta yasın
Çalkamasın içtin mi kalaylı bakır tasın

Vuruldun mu güzele kan içinde yattın mı
Abdurrahman ardından sevda nedir tattın mı

Suşehri'nde kayısı elma mısın Gürün'de
Harmanla dövüldün mü Kangal'da ilk üründe
Görsün öğünsün herkes tarihine bürün de

Her bahar dere dere gürce akan sel misin
Toprak toprak diyecek bir koca Veysel misin

Köroğlu narasını attın mı Çamlıbel'de
Soğuğunu yedin mi her bahar esen yelde
Güzel bir kız mısın sen dolandın mı hiç dilde

Yoksa sevdin sevdin de yiğide doymadın mı
Kara saplı bıçakla bir kalbi soymadın mı

Hiç madımak oldun mu düzüldün mü halaya
Garip misin gurbette hasret misin sılaya
Sivas'ı sevmek zordur gelmez dile kolaya

Emdin mi ağızlıkla tütünün nefesini
Dinledin mi şafakta yüce Hakk'ın sesini

Sorma bana töremi bu il de benim ilim
Köftesiyle döneri ekmeği dilim dilim
Sivas'ta halı çıkar Başören'de de kilim

Çeşit çeşit desenler tezgahlarda dokunur
İslamın kalesidir hergün ezan okunur

Bin türküye bedeldir bir tek uzun havası
Gözlerden yaş akmazsa kabul olmaz duası
Ciğerinden ayrılmış viran kalmış ovası

Gariban yola düşmüş parası dönmüş pula
Yolculuk nere gardaş yüzde yüz İstanbul'a

Suyunu yudumlayan içe içe kanıyor
Selçuklu eserleri pırıl pırıl yanıyor
Senden ayrılan kişi yine seni anıyor

Hasretlik kolay değil elbet bizi üzen var
Belediye çalışmış şehirde bir düzen var

Sivaslıyım diyorsun boşa almadın adı
Seni yere vuramaz ne mahkeme ne kadı
Sözümü iyi dinle şimdi bırak inadı

Tatlı günler gelecek murada ereceksin
Hele sabret hemşerim bak neler göreceksin

Hafik yolu üstünden yolcu musun Zara'ya
Koyulhisar İmranlı merhem olmaz yaraya
Gemerek'le Şarkışla biraz düşkün paraya

Yıldızeli kavgacı ölenlere sayı yok
Divriği maden dolu iş yapacak dayı yok

Altınyayla Gölova Akıncılar Doğanşar
Hepsi ilçeye döndü ön p(i)landa Ulaş var
Kasım ayı girince lapa lapa kar yağar

Yıldız Dağı dumansa kışı çok ayaz olur
Şükürle ibadetle Allah'a niyaz olur

İstasyon Caddesi'nden Kepçeli'ye dönersin
Güreşte künde atar halterde de denersin
Bu cesaret sendeyken her güçlüğü yenersin

Naimden kuvvetlisin bir de demli çayın var
Sen vatanın gülüsün her hissede payın var

Yiğidin harman yeri seçmelerde ası var
Sorunu çözülmemiş yüreğinde pası var
Komşu spor maçından Kayseri'de yası var

Çermikleri şifalı terminale sözüm yok
Demir-Çelik yıllandı davasına çözüm yok

Osmanlı'nın torunu iliyle ilçesiyle
Düşmana haykıracak Malkoçoğlu sesiyle
Mücadele verecek alan son nefesiyle

Kararımız kesindir söz veren dönmeyecek
Bu yol İslam yoludur meş'ale sönmeyecek

Turgut Yalçın sen de gel İslam'ın cihadına
Vatan için ölmenin doyulur mu tadına
Bir Fatiha okunsun şehitlerin adına

Allah ekber deyince namazlar eda olsun
Şanı yüce Sivas'a canımız feda olsun
",sivas
